id,artist,title,duration,date,url,lyrics_id,genre_id
163978176,Of Monsters and Men ,Little Talks,245,1345324841,https://cs7-2v4.vk-cdn.net/p23/07c39c8427fa54.mp3?extra=maNqfvWWyjCeNMZHztkfh9jUedYwyIJPrcy1RrTrjVCRSp6uLbODddB2l3lfckCB6Gjj_GTCILaCBFFghyCd0DvynERNVqkCVxsZyfEKxzUz9d9GRoRWNyCxmFBnU8ZOuir7ZM2Qk97K,11711449,18
163816616,Switchfoot,Your Love Is A Song,261,1345217722,https://cs7-3v4.vk-cdn.net/p12/2a51cbec1748c2.mp3?extra=Au77x-jzCyEW037pQvz0UCRHQVZIOd7s29JBN3Iw96bjOrw1J9CkdsEz-vXoYQP05Lugpu0xGo2e_fXzI5HKfOiny5mfR7IIE779bluU4u5IF1VJiB8tISYFelUDPhVKJy1X3H72udJZ,3577624,18
163574992,Emma Hewitt,Colours (Album Version),239,1345047867,https://cs7-1v4.vk-cdn.net/p6/499c1d8223ef27.mp3?extra=tOba5bbrwbqQozZK7ZnefRIl4bZ1JQ1chA6ntKL2OaQ2N1t3H3e3iYrwvJJTEyZNxEtpPbqafvzevzK9RMFfFeGOpKF6MohSMjBIWJj8bKaweSSnJoBBKtIoZr9yVhSH9hcetSPksJRq,22062791,18
163539397,Beck,Everybody's Gotta Learn Sometimes,353,1345030148,https://cs7-4v4.vk-cdn.net/p17/41f2bfce31622a.mp3?extra=ipufgieDB5EGOvVl9mYaOi0az2zGm1sNSfz75JEEklDI7lSkUr6UbjhC3gI7o1lMRUHbv1puR_PbPtuwEt45E6-LAfFZ6widUwCE3gQbQqyeD8oemx7bSJpLlHwrorV7fbIkKGHgK4Me,3166307,2
162978966,lazlo bane,i'm no superman ,224,1344628857,https://cs7-1v4.vk-cdn.net/p23/33bdbb2aaa3b97.mp3?extra=435pE5oGqH2YohKy9wWfKwmFFXh2X3u8YOOpasVHOMWoMBj3f3jHc5c58M16DlRNxbrtBNq1aoBPXtONl5n1JjcM1rox6ngDFKpVZCB1LVNeUSI6ydfQQZTMuhBSY0tDv0mmxBn9nrUe,7150710,1
162796862,Alex Band,"One life to live, оne love to give ",218,1344515936,https://cs7-5v4.vk-cdn.net/p14/510e4c68571cdf.mp3?extra=3Jkg43-yDUKerJbeIu709QJihU16O02gpMY_XQFzW2C7zWwTIQJCq7PrFaO3xrAReqvfmn-VCqT5xDQMkzxMp65iqdVlj-uVYEjqmDF7s7__lnqYUDBOCrD8b6z08lLGuAHGhU28O3ws,6102382,1
162529926,ZAZ,La pluie,268,1344336092,https://cs7-2v4.vk-cdn.net/p5/75c46c6385ac07.mp3?extra=NHhMI3dcAoGplw5SnoRfIHdj8sQO5NG38M75t5D_TzT9-z7D9CMmvrxoA1kXo395za8yO1tN7LsJEXwzgnr6LI4f_eLfv4qrFlf_86_tTXCo72vFpa7PV2Ae2ZiuSHLjCddeV2DUSRD0,7956954,18
162524258,Nina Zilli (Italy - Eurovision 2012),L'Amore &#200; Femmina ,180,1344333554,https://cs7-3v4.vk-cdn.net/p22/1951270e4714e5.mp3?extra=VogEwcTNv5YglFcw0m88jr48FuNzhHkVxfKf8yFgqERGcCHCe27cOj6wzrAJgc7KiQBO4o31XpE54Izy9bH7Sf6DJKuvLAXda3yWH9RqrHM_eCNcjvm2JS_oyX_TXxAjqPeaqBLeQayy,23505639,18
162523211,Plain White T's,"1, 2, 3, 4",198,1344332993,https://cs7-1v4.vk-cdn.net/p9/00ef452128ec94.mp3?extra=OVrK7Ntzr61OSWmjusV1ukqoKyxQAceFHXOrhHGtU3iVzviwW6d00yN0-UV-G0-tG-7j7axY128HseOnYJxnjYBnVf7DWp-eJhIL66Uc8dRT9TIeUqz6aL_2AQDa183ylOOcmkFEt1k4,2395830,18
162523208,Plain White T's,Welcome To Mystery,275,1344332991,"",6095025,2
