id,count
272735549,1
275287514,1
275308687,1
275309922,1
275567188,1
275818874,1
276808972,1
276810310,1
276810610,1
276810817,1
276811137,1
276881936,1
277218681,1
277229393,1
277229870,1
277290730,1
277243952,1
279390149,1
279382197,1
279418520,1
279204544,1
279501975,1
279498969,1
283999028,1
279505179,1
281964418,1
282242966,1
279833664,1
282830191,1
283231544,1
283326180,1
283328944,1
283343654,1
283382889,1
283384536,1
283402691,1
284826556,1
283589154,1
283597583,1
283608130,1
283609783,1
283816866,1
290087692,1
283817149,1
283958147,1
284039946,1
284040278,1
284445337,1
284955023,1
285031978,1
285475046,1
285928286,1
286256745,1
286500392,1
287787482,1
286927803,1
286518889,1
286835039,1
286837063,1
286846955,1
286848164,1
287231233,1
287248076,1
287805288,1
289041111,1
289000995,1
289925740,1
289928898,1
290088649,1
290159636,1
292214002,1
293238326,1
293239175,1
293241684,1
293243371,1
293245117,1
293364566,1
293430416,1
293447438,1
293453017,1
294225638,1
294228954,1
294444832,1
294446712,1
294790486,1
294793564,1
294793750,1
295476344,1
296236765,1
296482791,1
296490015,1
296531482,1
296634604,1
297880035,1
298878986,1
298880161,1
298889943,1
301384124,1
303821928,1
303822196,1
303822273,1
304390840,1
308929401,1
310545917,1
310996145,1
311528253,1
311528804,1
311896603,1
312475818,1
312535005,1
313246830,1
313265147,1
313462549,1
313465339,1
313467576,1
313490193,1
313515002,1
313514956,1
313515087,1
313515123,1
313515169,1
313517377,1
313515137,1
313517381,1
313517398,1
313539299,1
314281267,1
314410219,1
314411450,1
314659924,1
314660635,1
314662066,1
314841014,1
314890203,1
314892292,1
314895863,1
315128337,1
315318227,1
315320452,1
315327104,1
315379751,1
315445455,1
315864366,1
315869498,1
315871767,1
316621283,1
316868838,1
317428717,1
317464704,1
317642032,1
317677692,1
320503130,1
320613267,1
323702005,1
325328960,1
326492411,1
325832567,1
326507999,1
326652569,1
327320046,1
326669007,1
326669910,1
328405357,1
328408923,1
329029780,1
330908822,1
330909064,1
330914073,1
330915497,1
330916688,1
331038860,1
336188663,1
336188838,1
336189119,1
336790860,1
336210892,1
336554521,1
336632515,1
336786680,1
336806930,1
336807550,1
338653909,1
339625128,1
339628175,1
340340607,1
336557975,1
342881863,1
342880149,1
340613900,1
344592295,1
345340443,1
345438057,1
347255686,1
349542847,1
349602421,1
350103774,1
349684777,1
350401742,1
351865616,1
352770406,1
353779725,1
357202835,1
357770923,1
357457848,1
357763820,1
358061121,1
359018820,1
359028056,1
359035258,1
359042653,1
359043208,1
359173791,1
359453600,1
359663203,1
359664638,1
359667400,1
359736257,1
359740137,1
361423261,1
360697500,1
360887467,1
360724926,1
360730807,1
361005260,1
361058924,1
361224920,1
361242422,1
412116832,1
361245134,1
361259869,1
361260921,1
361215972,1
361423836,1
361223930,1
362177484,1
362244525,1
363040435,1
361591288,1
362760131,1
362767719,1
362780015,1
362784539,1
362997646,1
363007474,1
363013092,1
363166021,1
363170498,1
363185698,1
363204116,1
363228134,1
363266288,1
363274136,1
363274671,1
363907062,1
363907277,1
363909320,1
363910602,1
363911152,1
186458114,1
363927836,1
363940459,1
364030338,1
